x	n=0	n=1	n=2	n=3
-9.06	-0.185811		-0.210788		0.104578		0.0932666		
-9.05	-0.181583		-0.21194		0.103222		0.0944434		
-9.04	-0.177333		-0.213072		0.101855		0.0956131		
-9.03	-0.173061		-0.214185		0.100477		0.0967755		
-9.02	-0.168766		-0.215277		0.0990872		0.0979307		
-9.01	-0.16445		-0.21635		0.0976869		0.0990784		
-9	-0.160112		-0.217402		0.0962757		0.100219		
-8.99	-0.155754		-0.218434		0.0948538		0.101351		
-8.98	-0.151375		-0.219445		0.0934213		0.102476		
-8.97	-0.146976		-0.220436		0.0919783		0.103593		
-8.96	-0.142558		-0.221407		0.0905249		0.104702		
-8.95	-0.13812		-0.222356		0.0890614		0.105803		
-8.94	-0.133664		-0.223285		0.0875877		0.106895		
-8.93	-0.129189		-0.224192		0.086104		0.10798		
-8.92	-0.124696		-0.225079		0.0846105		0.109056		
-8.91	-0.120186		-0.225944		0.0831073		0.110123		
-8.9	-0.115658		-0.226788		0.0815945		0.111182		
-8.89	-0.111114		-0.22761		0.0800723		0.112233		
-8.88	-0.106554		-0.228411		0.0785407		0.113274		
-8.87	-0.101978		-0.22919		0.0769999		0.114307		
-8.86	-0.0973867		-0.229947		0.0754501		0.115331		
-8.85	-0.0927803		-0.230683		0.0738914		0.116346		
-8.84	-0.0881595		-0.231396		0.0723239		0.117351		
-8.83	-0.0835246		-0.232088		0.0707478		0.118348		
-8.82	-0.0788761		-0.232757		0.0691631		0.119335		
-8.81	-0.0742145		-0.233404		0.0675701		0.120312		
-8.8	-0.0695401		-0.234029		0.0659689		0.12128		
-8.79	-0.0648535		-0.234632		0.0643596		0.122238		
-8.78	-0.060155		-0.235212		0.0627423		0.123187		
-8.77	-0.0554451		-0.235769		0.0611173		0.124126		
-8.76	-0.0507244		-0.236304		0.0594846		0.125055		
-8.75	-0.0459931		-0.236816		0.0578444		0.125974		
-8.74	-0.0412519		-0.237305		0.0561968		0.126883		
-8.73	-0.0365011		-0.237771		0.0545421		0.127781		
-8.72	-0.0317412		-0.238215		0.0528802		0.12867		
-8.71	-0.0269727		-0.238635		0.0512115		0.129548		
-8.7	-0.022196		-0.239032		0.0495359		0.130416		
-8.69	-0.0174115		-0.239406		0.0478538		0.131273		
-8.68	-0.0126199		-0.239757		0.0461652		0.13212		
-8.67	-0.0078214		-0.240085		0.0444702		0.132956		
-8.66	-0.00301662		-0.240389		0.0427691		0.133781		
-8.65	0.00179402		-0.24067		0.041062		0.134595		
-8.64	0.00661004		-0.240928		0.039349		0.135399		
-8.63	0.011431		-0.241162		0.0376303		0.136192		
