z		n=0			n=1			n=2		n=3		n=4		n=5		
0.89		0.873114		0.273823		0.0498839		0.0064238		0.000640395		5.21036e-005		
0.9		0.870363		0.276393		0.0509452		0.00663612		0.000669118		5.50592e-005		
0.91		0.867587		0.278946		0.0520154		0.00685284		0.000698777		5.81461e-005		
0.92		0.864784		0.281483		0.0530945		0.00707399		0.000729392		6.13685e-005		
0.93		0.861957		0.284003		0.0541823		0.00729961		0.000760982		6.47308e-005		
0.94		0.859104		0.286507		0.0552789		0.00752973		0.000793565		6.82373e-005		
0.95		0.856227		0.288993		0.056384		0.00776437		0.000827161		7.18925e-005		
0.96		0.853325		0.291463		0.0574976		0.00800357		0.000861789		7.57009e-005		
0.97		0.850398		0.293916		0.0586196		0.00824737		0.000897469		7.96672e-005		
0.98		0.847446		0.296351		0.0597499		0.00849578		0.000934221		8.37961e-005		
0.99		0.844471		0.298769		0.0608884		0.00874884		0.000972063		8.80925e-005		
1		0.841471		0.301169		0.0620351		0.00900658		0.00101102		9.25612e-005		
1.01		0.838447		0.303551		0.0631897		0.00926903		0.0010511		9.72071e-005		
1.02		0.8354		0.305916		0.0643522		0.0095362		0.00109233		0.000102035		
1.03		0.832329		0.308262		0.0655225		0.00980814		0.00113474		0.000107051		
1.04		0.829235		0.310591		0.0667006		0.0100849		0.00117833		0.00011226		
1.05		0.826117		0.312901		0.0678862		0.0103664		0.00122314		0.000117667		
1.06		0.822977		0.315193		0.0690793		0.0106528		0.00126918		0.000123277		
1.07		0.819814		0.317467		0.0702799		0.010944		0.00131647		0.000129096		
1.08		0.816628		0.319722		0.0714877		0.0112401		0.00136503		0.00013513		
1.09		0.813419		0.321958		0.0727027		0.0115412		0.00141489		0.000141384		
1.1		0.810188		0.324175		0.0739248		0.0118471		0.00146606		0.000147865		
1.11		0.806936		0.326373		0.0751539		0.0121581		0.00151856		0.000154577		
1.12		0.803661		0.328552		0.0763899		0.012474		0.00157242		0.000161527		
1.13		0.800365		0.330712		0.0776326		0.0127949		0.00162765		0.000168721		
1.14		0.797047		0.332853		0.078882		0.0131208		0.00168428		0.000176165		
1.15		0.793708		0.334974		0.080138		0.0134518		0.00174233		0.000183865		
1.16		0.790347		0.337076		0.0814004		0.0137878		0.00180182		0.000191827		
1.17		0.786966		0.339158		0.0826691		0.0141289		0.00186276		0.000200059		
1.18		0.783564		0.34122		0.083944		0.0144751		0.00192519		0.000208566		
1.19		0.780142		0.343262		0.0852251		0.0148264		0.00198912		0.000217355		
1.2		0.776699		0.345285		0.0865122		0.0151829		0.00205457		0.000226433		
1.21		0.773236		0.347287		0.0878052		0.0155445		0.00212157		0.000235806		
1.22		0.769754		0.349269		0.0891039		0.0159112		0.00219013		0.000245481		
1.23		0.766251		0.35123		0.0904083		0.0162832		0.00226028		0.000255465		
1.24		0.762729		0.353172		0.0917183		0.0166603		0.00233204		0.000265765		
1.25		0.759188		0.355092		0.0930337		0.0170427		0.00240543		0.000276389		
1.26		0.755627		0.356992		0.0943545		0.0174303		0.00248047		0.000287343		
1.27		0.752048		0.358872		0.0956805		0.0178231		0.00255718		0.000298635		
1.28		0.74845		0.36073		0.0970116		0.0182212		0.00263559		0.000310272		
1.29		0.744833		0.362568		0.0983476		0.0186245		0.00271571		0.000322261		
1.3		0.741199		0.364384		0.0996886		0.0190331		0.00279756		0.00033461		
1.31		0.737546		0.36618		0.101034		0.019447		0.00288118		0.000347328		
1.32		0.733875		0.367954		0.102385		0.0198662		0.00296657		0.00036042		
1.33		0.730187		0.369707		0.103739		0.0202907		0.00305377		0.000373896		
1.34		0.726481		0.371439		0.105099		0.0207205		0.00314279		0.000387763		
1.35		0.722758		0.373149		0.106462		0.0211556		0.00323365		0.00040203		
1.36		0.719018		0.374838		0.10783		0.0215961		0.00332638		0.000416703		
1.37		0.715261		0.376505		0.109202		0.0220419		0.00342099		0.000431792		
1.38		0.711488		0.37815		0.110578		0.022493		0.00351752		0.000447305		
1.39		0.707698		0.379774		0.111957		0.0229495		0.00361597		0.000463249		
1.4		0.703893		0.381375		0.11334		0.0234113		0.00371637		0.000479634		
1.41		0.700071		0.382955		0.114727		0.0238785		0.00381875		0.000496468		
1.42		0.696234		0.384513		0.116117		0.0243511		0.00392312		0.000513759		
1.43		0.692381		0.386048		0.117511		0.024829		0.0040295		0.000531517		
1.44		0.688513		0.387562		0.118908		0.0253122		0.00413792		0.000549749		
1.45		0.68463		0.389053		0.120308		0.0258009		0.0042484		0.000568466		
1.46		0.680732		0.390522		0.121711		0.0262949		0.00436095		0.000587675		
1.47		0.676819		0.391968		0.123116		0.0267943		0.00447561		0.000607386		
1.48		0.672892		0.393392		0.124525		0.027299		0.00459238		0.000627608		
1.49		0.668951		0.394794		0.125936		0.0278092		0.0047113		0.000648349		
1.5		0.664997		0.396173		0.127349		0.0283246		0.00483238		0.000669621		
1.51		0.661028		0.397529		0.128765		0.0288455		0.00495564		0.00069143		
1.52		0.657046		0.398863		0.130183		0.0293717		0.00508111		0.000713788		
1.53		0.653051		0.400174		0.131604		0.0299033		0.0052088		0.000736704		
1.54		0.649043		0.401462		0.133026		0.0304402		0.00533873		0.000760187		
1.55		0.645022		0.402727		0.13445		0.0309825		0.00547094		0.000784247		
1.56		0.640988		0.403969		0.135876		0.0315301		0.00560543		0.000808893		
1.57		0.636942		0.405189		0.137303		0.0320831		0.00574222		0.000834136		
1.58		0.632885		0.406385		0.138732		0.0326414		0.00588135		0.000859985		
1.59		0.628815		0.407558		0.140163		0.033205		0.00602282		0.000886451		
1.6		0.624733		0.408708		0.141594		0.0337739		0.00616666		0.000913543		
1.61		0.620641		0.409835		0.143027		0.0343482		0.00631289		0.000941272		
1.62		0.616537		0.410939		0.144461		0.0349277		0.00646153		0.000969647		
1.63		0.612422		0.412019		0.145895		0.0355126		0.00661259		0.00099868		
1.64		0.608297		0.413076		0.147331		0.0361027		0.0067661		0.00102838		
1.65		0.604161		0.41411		0.148767		0.0366981		0.00692208		0.00105876		
1.66		0.600014		0.41512		0.150203		0.0372987		0.00708055		0.00108982		
1.67		0.595858		0.416107		0.15164		0.0379046		0.00724153		0.00112159		
1.68		0.591692		0.417071		0.153077		0.0385157		0.00740503		0.00115407		
1.69		0.587517		0.418011		0.154514		0.039132		0.00757107		0.00118726		
1.7		0.583332		0.418927		0.155952		0.0397536		0.00773968		0.00122119		
1.71		0.579138		0.41982		0.157389		0.0403803		0.00791087		0.00125586		
1.72		0.574936		0.42069		0.158826		0.0410122		0.00808467		0.00129128		
1.73		0.570725		0.421536		0.160262		0.0416493		0.00826108		0.00132746		
1.74		0.566505		0.422358		0.161698		0.0422915		0.00844014		0.00136443		
1.75		0.562278		0.423156		0.163133		0.0429388		0.00862185		0.00140217		
1.76		0.558042		0.423931		0.164568		0.0435912		0.00880625		0.00144072		
1.77		0.553799		0.424682		0.166002		0.0442487		0.00899333		0.00148007		
1.78		0.549549		0.42541		0.167434		0.0449113		0.00918313		0.00152024		
