x		n=0			n=1			n=2			n=3			n=4
-1.98			1		-3.96		13.6816		-38.3391		69.7334		
-1.97			1		-3.94		13.5236		-37.523		66.699		
-1.96			1		-3.92		13.3664		-36.7163		63.7294		
-1.95			1		-3.9		13.21		-35.919		60.8241		
-1.94			1		-3.88		13.0544		-35.1311		57.9822		
-1.93			1		-3.86		12.8996		-34.3525		55.2029		
-1.92			1		-3.84		12.7456		-33.5831		52.4855		
-1.91			1		-3.82		12.5924		-32.823		49.8293		
-1.9			1		-3.8		12.44		-32.072		47.2336		
-1.89			1		-3.78		12.2884		-31.3302		44.6976		
-1.88			1		-3.76		12.1376		-30.5974		42.2205		
-1.87			1		-3.74		11.9876		-29.8736		39.8018		
-1.86			1		-3.72		11.8384		-29.1588		37.4405		
-1.85			1		-3.7		11.69		-28.453		35.1361		
-1.84			1		-3.68		11.5424		-27.756		32.8878		
-1.83			1		-3.66		11.3956		-27.0679		30.6949		
-1.82			1		-3.64		11.2496		-26.3885		28.5567		
-1.81			1		-3.62		11.1044		-25.7179		26.4725		
-1.8			1		-3.6		10.96		-25.056		24.4416		
-1.79			1		-3.58		10.8164		-24.4027		22.4633		
-1.78			1		-3.56		10.6736		-23.758		20.5369		
-1.77			1		-3.54		10.5316		-23.1219		18.6618		
-1.76			1		-3.52		10.3904		-22.4942		16.8372		
-1.75			1		-3.5		10.25		-21.875		15.0625		
-1.74			1		-3.48		10.1104		-21.2642		13.337		
-1.73			1		-3.46		9.9716		-20.6617		11.66		
-1.72			1		-3.44		9.8336		-20.0676		10.0309		
-1.71			1		-3.42		9.6964		-19.4817		8.44897		
-1.7			1		-3.4		9.56		-18.904		6.9136		
-1.69			1		-3.38		9.4244		-18.3345		5.42412		
-1.68			1		-3.36		9.2896		-17.7731		3.97987		
-1.67			1		-3.34		9.1556		-17.2197		2.58021		
-1.66			1		-3.32		9.0224		-16.6744		1.2245		
-1.65			1		-3.3		8.89		-16.137		-0.0879		
-1.64			1		-3.28		8.7584		-15.6076		-1.35763		
-1.63			1		-3.26		8.6276		-15.086		-2.58532		
-1.62			1		-3.24		8.4976		-14.5722		-3.77159		
-1.61			1		-3.22		8.3684		-14.0662		-4.91708		
-1.6			1		-3.2		8.24		-13.568		-6.0224		
-1.59			1		-3.18		8.1124		-13.0774		-7.08817		
-1.58			1		-3.16		7.9856		-12.5945		-8.11499		
-1.57			1		-3.14		7.8596		-12.1191		-9.10349		
-1.56			1		-3.12		7.7344		-11.6513		-10.0543		
-1.55			1		-3.1		7.61		-11.191		-10.9679		
-1.54			1		-3.08		7.4864		-10.7381		-11.845		
-1.53			1		-3.06		7.3636		-10.2926		-12.6862		
-1.52			1		-3.04		7.2416		-9.85446		-13.492		
-1.51			1		-3.02		7.1204		-9.42361		-14.2631		
-1.5			1		-3		7		-9		-15		
-1.49			1		-2.98		6.8804		-8.58359		-15.7033		
-1.48			1		-2.96		6.7616		-8.17434		-16.3736		
-1.47			1		-2.94		6.6436		-7.77218		-17.0114		
-1.46			1		-2.92		6.5264		-7.37709		-17.6173		
-1.45			1		-2.9		6.41		-6.989		-18.1919		
-1.44			1		-2.88		6.2944		-6.60787		-18.7357		
-1.43			1		-2.86		6.1796		-6.23366		-19.2493		
-1.42			1		-2.84		6.0656		-5.8663		-19.7333		
-1.41			1		-2.82		5.9524		-5.50577		-20.1881		
-1.4			1		-2.8		5.84		-5.152		-20.6144		
-1.39			1		-2.78		5.7284		-4.80495		-21.0126		
-1.38			1		-2.76		5.6176		-4.46458		-21.3834		
-1.37			1		-2.74		5.5076		-4.13082		-21.7271		
-1.36			1		-2.72		5.3984		-3.80365		-22.0445		
-1.35			1		-2.7		5.29		-3.483		-22.3359		
-1.34			1		-2.68		5.1824		-3.16883		-22.6019		
-1.33			1		-2.66		5.0756		-2.8611		-22.8431		
-1.32			1		-2.64		4.9696		-2.55974		-23.0599		
-1.31			1		-2.62		4.8644		-2.26473		-23.2528		
-1.3			1		-2.6		4.76		-1.976		-23.4224		
-1.29			1		-2.58		4.6564		-1.69351		-23.5691		
-1.28			1		-2.56		4.5536		-1.41722		-23.6935		
-1.27			1		-2.54		4.4516		-1.14706		-23.7961		
