Time		Angular_Position		Angular_Velocity
9.17		-0.1432		-0.900935
9.18		-0.152069		-0.886901
9.19		-0.160789		-0.871998
9.2		-0.169351		-0.856241
9.21		-0.177748		-0.839645
9.22		-0.18597		-0.822225
9.23		-0.19401		-0.804
9.24		-0.20186		-0.784987
9.25		-0.209512		-0.765205
9.26		-0.216958		-0.744673
9.27		-0.224193		-0.723411
9.28		-0.231207		-0.70144
9.29		-0.237995		-0.678782
9.3		-0.244549		-0.655458
9.31		-0.250864		-0.631493
9.32		-0.256933		-0.606908
9.33		-0.262751		-0.581728
9.34		-0.26831		-0.555979
9.35		-0.273607		-0.529684
9.36		-0.278636		-0.502871
9.37		-0.283392		-0.475565
9.38		-0.28787		-0.447792
9.39		-0.292065		-0.419581
9.4		-0.295975		-0.390959
9.41		-0.299594		-0.361953
9.42		-0.30292		-0.332593
9.43		-0.305949		-0.302907
9.44		-0.308679		-0.272924
9.45		-0.311105		-0.242673
9.46		-0.313227		-0.212185
9.47		-0.315042		-0.181488
9.48		-0.316548		-0.150614
9.49		-0.317744		-0.119593
9.5		-0.318629		-0.0884536
9.51		-0.319201		-0.057228
9.52		-0.31946		-0.0259463
9.53		-0.319407		0.00536083
9.54		-0.31904		0.0366627
9.55		-0.318361		0.0679287
9.56		-0.31737		0.099128
9.57		-0.316067		0.13023
9.58		-0.314455		0.161205
9.59		-0.312535		0.192021
9.6		-0.310309		0.22265
9.61		-0.307778		0.25306
9.62		-0.304946		0.283222
9.63		-0.301815		0.313107
9.64		-0.298388		0.342685
9.65		-0.294669		0.371927
9.66		-0.290661		0.400804
9.67		-0.286368		0.429289
9.68		-0.281794		0.457353
9.69		-0.276944		0.484969
9.7		-0.271823		0.51211
9.71		-0.266436		0.538748
9.72		-0.260787		0.564859
9.73		-0.254883		0.590416
9.74		-0.248729		0.615395
9.75		-0.242331		0.63977
9.76		-0.235696		0.663519
9.77		-0.22883		0.686617
9.78		-0.22174		0.709042
9.79		-0.214432		0.730773
9.8		-0.206914		0.751787
9.81		-0.199193		0.772065
9.82		-0.191278		0.791586
9.83		-0.183174		0.810331
9.84		-0.174891		0.828282
9.85		-0.166437		0.845421
9.86		-0.15782		0.861732
9.87		-0.149048		0.877198
9.88		-0.14013		0.891805
9.89		-0.131075		0.905538
9.9		-0.121891		0.918383
9.91		-0.112587		0.930329
9.92		-0.103174		0.941362
9.93		-0.093659		0.951473
9.94		-0.0840525		0.960652
9.95		-0.0743636		0.968889
9.96		-0.0646019		0.976176
9.97		-0.0547768		0.982507
9.98		-0.044898		0.987876
9.99		-0.0349753		0.992276
10		-0.0250183		0.995703
10.01		-0.0150367		0.998155
10.02		-0.00504042		0.999629
10.03		0.0049608		1.00012
10.04		0.0149572		0.999636
10.05		0.0249389		0.998171
10.06		0.0348961		0.995727
10.07		0.0448192		0.992307
10.08		0.0546984		0.987914
10.09		0.0645239		0.982554
10.1		0.0742862		0.976231
10.11		0.0839757		0.968951
10.12		0.0935829		0.960721
10.13		0.103098		0.95155
10.14		0.112513		0.941446
10.15		0.121817		0.93042
10.16		0.131002		0.918482
10.17		0.140058		0.905644
10.18		0.148978		0.891918
10.19		0.157751		0.877318
10.2		0.166369		0.861859
10.21		0.174825		0.845554
10.22		0.183109		0.828422
10.23		0.191214		0.810477
10.24		0.199131		0.791738
10.25		0.206853		0.772223
10.26		0.214373		0.751951
10.27		0.221682		0.730943
10.28		0.228775		0.709218
10.29		0.235643		0.686798
10.3		0.24228		0.663705
10.31		0.248679		0.639962
10.32		0.254835		0.615591
10.33		0.260741		0.590617
10.34		0.266392		0.565065
10.35		0.271782		0.538958
10.36		0.276905		0.512324
10.37		0.281757		0.485187
10.38		0.286332		0.457575
10.39		0.290628		0.429514
10.4		0.294638		0.401033
10.41		0.298359		0.372158
10.42		0.301789		0.342919
10.43		0.304922		0.313344
10.44		0.307757		0.283461
10.45		0.31029		0.253301
10.46		0.312519		0.222893
10.47		0.314441		0.192266
10.48		0.316056		0.161451
10.49		0.317361		0.130477
10.5		0.318354		0.0993761
10.51		0.319036		0.0681773
10.52		0.319405		0.0369118
10.53		0.319461		0.0056101
10.54		0.319204		-0.0256971
10.55		0.318635		-0.0569791
10.56		0.317752		-0.0882053
10.57		0.316559		-0.119345
10.58		0.315055		-0.150368
10.59		0.313243		-0.181243
10.6		0.311124		-0.211941
10.61		0.308699		-0.242431
10.62		0.305972		-0.272684
10.63		0.302946		-0.302669
10.64		0.299622		-0.332358
10.65		0.296005		-0.361721
10.66		0.292098		-0.390729
10.67		0.287904		-0.419355
10.68		0.283428		-0.447569
10.69		0.278675		-0.475345
10.7		0.273648		-0.502655
10.71		0.268354		-0.529473
10.72		0.262796		-0.555772
10.73		0.256981		-0.581526
10.74		0.250914		-0.60671
10.75		0.244601		-0.631299
10.76		0.238048		-0.65527
10.77		0.231262		-0.678599
10.78		0.224249		-0.701262
10.79		0.217017		-0.723239
10.8		0.209572		-0.744507
10.81		0.201921		-0.765045
10.82		0.194073		-0.784833
10.83		0.186035		-0.803852
10.84		0.177814		-0.822083
10.85		0.169419		-0.839509
10.86		0.160857		-0.856112
10.87		0.152139		-0.871876
10.88		0.143271		-0.886786
10.89		0.134263		-0.900826
10.9		0.125123		-0.913984
10.91		0.11586		-0.926246
10.92		0.106484		-0.9376
10.93		0.0970039		-0.948036
10.94		0.0874285		-0.957542
10.95		0.0777674		-0.96611
10.96		0.0680301		-0.973731
10.97		0.0582261		-0.980398
10.98		0.048365		-0.986105
10.99		0.0384566		-0.990844
11		0.0285105		-0.994613
11.01		0.0185364		-0.997407
11.02		0.00854416		-0.999224
11.03		-0.00145645		-1.00006
11.04		-0.0114556		-0.999918
11.05		-0.0214436		-0.998796
11.06		-0.0314105		-0.996694
11.07		-0.0413467		-0.993616
11.08		-0.0512423		-0.989564
11.09		-0.0610877		-0.984542
11.1		-0.0708733		-0.978556
11.11		-0.0805894		-0.97161
11.12		-0.0902265		-0.963712
11.13		-0.0997752		-0.95487
11.14		-0.109226		-0.945092
11.15		-0.11857		-0.934388
11.16		-0.127798		-0.922768
11.17		-0.1369		-0.910244
11.18		-0.145868		-0.896828
11.19		-0.154694		-0.882533
11.2		-0.163367		-0.867373
11.21		-0.171881		-0.851363
11.22		-0.180226		-0.834518
11.23		-0.188395		-0.816856
11.24		-0.196379		-0.798393
11.25		-0.20417		-0.779148
11.26		-0.211762		-0.75914
11.27		-0.219146		-0.738387
11.28		-0.226315		-0.716911
11.29		-0.233262		-0.694732
11.3		-0.239981		-0.671872
11.31		-0.246464		-0.648354
11.32		-0.252706		-0.624201
11.33		-0.258701		-0.599435
11.34		-0.264441		-0.574083
11.35		-0.269923		-0.548167
11.36		-0.27514		-0.521715
11.37		-0.280088		-0.494751
11.38		-0.284761		-0.467303
11.39		-0.289155		-0.439396
11.4		-0.293265		-0.411059
11.41		-0.297088		-0.382319
11.42		-0.300621		-0.353204
11.43		-0.303858		-0.323743
11.44		-0.306798		-0.293965
11.45		-0.309437		-0.263899
11.46		-0.311772		-0.233574
11.47		-0.313803		-0.203021
11.48		-0.315525		-0.172268
11.49		-0.316939		-0.141347
11.5		-0.318042		-0.110287
11.51		-0.318833		-0.0791185
11.52		-0.319311		-0.0478729
11.53		-0.319477		-0.0165804
11.54		-0.31933		0.0147284
11.55		-0.31887		0.0460228
11.56		-0.318097		0.077272
11.57		-0.317013		0.108446
11.58		-0.315617		0.139513
11.59		-0.313913		0.170443
11.6		-0.311901		0.201207
11.61		-0.309583		0.231773
11.62		-0.306962		0.262112
11.63		-0.30404		0.292194
11.64		-0.30082		0.32199
11.65		-0.297306		0.351471
11.66		-0.293499		0.380607
11.67		-0.289406		0.40937
11.68		-0.285028		0.437731
11.69		-0.280372		0.465664
11.7		-0.27544		0.493141
11.71		-0.270239		0.520134
11.72		-0.264773		0.546617
11.73		-0.259047		0.572565
11.74		-0.253068		0.597952
11.75		-0.24684		0.622752
11.76		-0.240371		0.646943
11.77		-0.233666		0.670499
11.78		-0.226732		0.693398
11.79		-0.219576		0.715618
11.8		-0.212204		0.737136
11.81		-0.204625		0.757932
11.82		-0.196845		0.777986
11.83		-0.188872		0.797276
11.84		-0.180714		0.815786
11.85		-0.17238		0.833496
11.86		-0.163876		0.850389
11.87		-0.155211		0.866449
11.88		-0.146395		0.88166
11.89		-0.137434		0.896006
11.9		-0.12834		0.909475
11.91		-0.119119		0.922052
11.92		-0.109782		0.933726
11.93		-0.100337		0.944485
11.94		-0.0907939		0.954318
11.95		-0.0811618		0.963215
11.96		-0.0714501		0.971169
11.97		-0.0616684		0.978171
11.98		-0.0518262		0.984215
11.99		-0.0419333		0.989294
12		-0.0319993		0.993403
12.01		-0.0220339		0.996539
12.02		-0.0120469		0.998699
12.03		-0.00204809		0.999879
12.04		0.00795271		1.00008
12.05		0.0179457		0.9993
12.06		0.0279211		0.997542
12.07		0.0378692		0.994805
12.08		0.0477801		0.991094
12.09		0.0576442		0.986412
12.1		0.0674519		0.980763
12.11		0.0771934		0.974152
12.12		0.0868593		0.966587
12.13		0.09644		0.958075
12.14		0.105926		0.948624
12.15		0.115309		0.938243
12.16		0.124578		0.926943
12.17		0.133725		0.914734
12.18		0.142742		0.901629
12.19		0.151618		0.887641
12.2		0.160346		0.872782
12.21		0.168917		0.857068
12.22		0.177322		0.840514
12.23		0.185553		0.823137
12.24		0.193603		0.804953
12.25		0.201463		0.78598
12.26		0.209125		0.766236
12.27		0.216582		0.745742
12.28		0.223827		0.724517
12.29		0.230853		0.702582
12.3		0.237653		0.679958
12.31		0.24422		0.656668
12.32		0.250547		0.632735
12.33		0.256629		0.608181
12.34		0.262459		0.583031
12.35		0.268032		0.557311
12.36		0.273343		0.531043
12.37		0.278385		0.504256
12.38		0.283155		0.476974
12.39		0.287647		0.449225
12.4		0.291857		0.421035
12.41		0.295782		0.392433
12.42		0.299416		0.363447
12.43		0.302757		0.334104
12.44		0.305802		0.304434
12.45		0.308546		0.274465
12.46		0.310989		0.244228
12.47		0.313126		0.213751
12.48		0.314957		0.183064
12.49		0.316479		0.152199
12.5		0.317691		0.121184
12.51		0.318591		0.0900501
12.52		0.319179		0.0588282
12.53		0.319455		0.0275486
12.54		0.319417		-0.00375796
12.55		0.319067		-0.0350608
12.56		0.318403		-0.0663294
12.57		0.317428		-0.0975329
12.58		0.316142		-0.128641
12.59		0.314545		-0.159623
12.6		0.312641		-0.190448
12.61		0.31043		-0.221087
12.62		0.307915		-0.251509
12.63		0.305098		-0.281685
12.64		0.301982		-0.311584
12.65		0.29857		-0.341179
12.66		0.294866		-0.370439
12.67		0.290873		-0.399335
12.68		0.286594		-0.427841
12.69		0.282035		-0.455927
12.7		0.277199		-0.483567
12.71		0.272092		-0.510732
12.72		0.266718		-0.537397
12.73		0.261083		-0.563536
12.74		0.255191		-0.589122
12.75		0.24905		-0.61413
12.76		0.242665		-0.638537
12.77		0.236042		-0.662319
12.78		0.229187		-0.685451
12.79		0.222108		-0.707911
12.8		0.214811		-0.729678
12.81		0.207304		-0.750729
12.82		0.199594		-0.771045
12.83		0.191687		-0.790605
12.84		0.183594		-0.80939
12.85		0.17532		-0.827382
12.86		0.166874		-0.844564
12.87		0.158265		-0.860917
12.88		0.149501		-0.876427
12.89		0.14059		-0.891079
12.9		0.131541		-0.904856
12.91		0.122364		-0.917747
12.92		0.113066		-0.929739
12.93		0.103658		-0.94082
12.94		0.0941485		-0.950978
12.95		0.0845464		-0.960205
12.96		0.0748615		-0.96849
12.97		0.0651032		-0.975827
12.98		0.0552812		-0.982207
12.99		0.0454049		-0.987624
13		0.0354842		-0.992074
13.01		0.0255287		-0.995551
13.02		0.0155481		-0.998053
13.03		0.00555238		-0.999577
13.04		-0.00444883		-1.00012
13.05		-0.0144457		-0.999685
13.06		-0.0244284		-0.998269
13.07		-0.0343871		-0.995875
13.08		-0.0443122		-0.992505
13.09		-0.0541938		-0.988163
13.1		-0.0640223		-0.982852
13.11		-0.0737881		-0.976578
13.12		-0.0834816		-0.969346
13.13		-0.0930932		-0.961165
13.14		-0.102614		-0.952042
13.15		-0.112034		-0.941986
13.16		-0.121344		-0.931007
13.17		-0.130535		-0.919115
13.18		-0.139598		-0.906323
13.19		-0.148524		-0.892642
13.2		-0.157305		-0.878087
13.21		-0.165932		-0.862671
13.22		-0.174396		-0.846409
13.23		-0.182689		-0.829319
13.24		-0.190803		-0.811415
13.25		-0.198731		-0.792716
13.26		-0.206463		-0.773241
13.27		-0.213993		-0.753007
13.28		-0.221313		-0.732036
13.29		-0.228417		-0.710347
13.3		-0.235296		-0.687962
13.31		-0.241946		-0.664903
13.32		-0.248357		-0.641193
13.33		-0.254526		-0.616854
13.34		-0.260445		-0.59191
13.35		-0.266109		-0.566387
13.36		-0.271512		-0.540308
13.37		-0.276649		-0.5137
13.38		-0.281515		-0.486588
13.39		-0.286105		-0.459
13.4		-0.290415		-0.430961
13.41		-0.29444		-0.402501
13.42		-0.298176		-0.373646
13.43		-0.30162		-0.344424
13.44		-0.304769		-0.314866
13.45		-0.307619		-0.284998
13.46		-0.310167		-0.254852
13.47		-0.312412		-0.224455
13.48		-0.31435		-0.193839
13.49		-0.315981		-0.163033
13.5		-0.317301		-0.132066
13.51		-0.318311		-0.100971
13.52		-0.319009		-0.0697764
13.53		-0.319394		-0.0385136
13.54		-0.319466		-0.00721296
13.55		-0.319225		0.0240947
13.56		-0.318671		0.0553788
13.57		-0.317805		0.0866086
13.58		-0.316628		0.117753
13.59		-0.31514		0.148783
13.6		-0.313343		0.179667
13.61		-0.311239		0.210374
13.62		-0.308831		0.240876
13.63		-0.306119		0.271141
13.64		-0.303108		0.301141
13.65		-0.299799		0.330845
13.66		-0.296197		0.360226
13.67		-0.292305		0.389253
13.68		-0.288126		0.417899
13.69		-0.283664		0.446135
13.7		-0.278925		0.473934
13.71		-0.273912		0.501269
13.72		-0.268631		0.528112
13.73		-0.263087		0.554438
13.74		-0.257285		0.580221
13.75		-0.25123		0.605435
13.76		-0.24493		0.630055
13.77		-0.238389		0.654058
13.78		-0.231615		0.67742
13.79		-0.224614		0.700119
13.8		-0.217392		0.722131
13.81		-0.209958		0.743435
13.82		-0.202318		0.764011
13.83		-0.19448		0.783838
13.84		-0.186451		0.802897
13.85		-0.178239		0.821169
13.86		-0.169852		0.838637
13.87		-0.1613		0.855282
13.88		-0.152589		0.87109
13.89		-0.143728		0.886043
13.9		-0.134727		0.900129
13.91		-0.125594		0.913332
13.92		-0.116337		0.92564
13.93		-0.106967		0.937041
13.94		-0.0974916		0.947524
13.95		-0.0879209		0.957078
13.96		-0.0782639		0.965695
13.97		-0.0685303		0.973364
13.98		-0.0587295		0.98008
13.99		-0.0488711		0.985836
14		-0.0389649		0.990625
14.01		-0.0290204		0.994444
14.02		-0.0190475		0.997288
14.03		-0.009056		0.999154
14.04		0.000944424		1.00004
14.05		0.0109439		0.999949
14.06		0.0209327		0.998877
14.07		0.0309009		0.996825
14.08		0.0408389		0.993797
14.09		0.0507369		0.989795
14.1		0.0605851		0.984823
14.11		0.0703739		0.978885
14.12		0.0800938		0.971989
14.13		0.0897352		0.96414
14.14		0.0992887		0.955345
14.15		0.108745		0.945615
14.16		0.118094		0.934958
14.17		0.127328		0.923385
14.18		0.136437		0.910907
14.19		0.145413		0.897536
14.2		0.154246		0.883285
14.21		0.162927		0.868169
14.22		0.171449		0.852203
14.23		0.179803		0.835401
14.24		0.187981		0.81778
14.25		0.195975		0.799358
14.26		0.203776		0.780152
14.27		0.211378		0.760182
14.28		0.218773		0.739467
14.29		0.225953		0.718027
14.3		0.232912		0.695884
14.31		0.239642		0.673059
14.32		0.246138		0.649574
14.33		0.252393		0.625452
14.34		0.2584		0.600718
14.35		0.264154		0.575394
14.36		0.269649		0.549507
14.37		0.27488		0.523082
14.38		0.279841		0.496144
14.39		0.284528		0.468719
14.4		0.288937		0.440835
14.41		0.293062		0.41252
14.42		0.2969		0.3838
14.43		0.300447		0.354703
14.44		0.303699		0.32526
14.45		0.306654		0.295497
14.46		0.309309		0.265445
14.47		0.31166		0.235133
14.48		0.313706		0.20459
14.49		0.315445		0.173847
14.5		0.316874		0.142933
14.51		0.317993		0.11188
14.52		0.3188		0.0807163
14.53		0.319295		0.0494739
14.54		0.319476		0.018183
14.55		0.319345		-0.0131257
14.56		0.318901		-0.0444215
14.57		0.318144		-0.0756738
14.58		0.317076		-0.106852
14.59		0.315696		-0.137925
14.6		0.314008		-0.168864
14.61		0.312011		-0.199636
14.62		0.309709		-0.230213
14.63		0.307104		-0.260565
14.64		0.304197		-0.290661
14.65		0.300992		-0.320472
14.66		0.297493		-0.34997
14.67		0.293701		-0.379124
14.68		0.289622		-0.407907
14.69		0.285259		-0.43629
14.7		0.280617		-0.464245
14.71		0.275699		-0.491746
14.72		0.270512		-0.518764
14.73		0.265059		-0.545274
14.74		0.259347		-0.57125
14.75		0.25338		-0.596666
14.76		0.247165		-0.621497
14.77		0.240708		-0.645719
14.78		0.234015		-0.669309
14.79		0.227092		-0.692242
14.8		0.219947		-0.714497
14.81		0.212587		-0.736052
14.82		0.205018		-0.756886
14.83		0.197248		-0.776977
14.84		0.189285		-0.796308
14.85		0.181136		-0.814858
14.86		0.17281		-0.832609
14.87		0.164315		-0.849544
14.88		0.155658		-0.865647
14.89		0.146849		-0.880902
14.9		0.137897		-0.895293
14.91		0.128808		-0.908807
14.92		0.119594		-0.92143
14.93		0.110263		-0.93315
14.94		0.100823		-0.943956
14.95		0.0912847		-0.953837
14.96		0.0816569		-0.962783
14.97		0.0719491		-0.970785
14.98		0.0621707		-0.977836
14.99		0.0523314		-0.983929
15		0.0424408		-0.989057
15.01		0.0325087		-0.993216
15.02		0.0225446		-0.996402
15.03		0.0125585		-0.998612
15.04		0.0025601		-0.999842
15.05		-0.00744083		-1.00009
15.06		-0.0174345		-0.999364
15.07		-0.027411		-0.997656
15.08		-0.0373607		-0.994969
15.09		-0.0472738		-0.991308
15.1		-0.0571406		-0.986675
15.11		-0.0669513		-0.981075
15.12		-0.0766964		-0.974514
15.13		-0.0863664		-0.966998
15.14		-0.0959518		-0.958534
15.15		-0.105443		-0.949131
15.16		-0.114831		-0.938797
15.17		-0.124106		-0.927544
15.18		-0.13326		-0.915381
15.19		-0.142284		-0.902322
15.2		-0.151167		-0.888378
15.21		-0.159903		-0.873564
15.22		-0.168482		-0.857893
15.23		-0.176896		-0.841382
15.24		-0.185136		-0.824046
15.25		-0.193195		-0.805903
15.26		-0.201065		-0.78697
15.27		-0.208738		-0.767265
15.28		-0.216206		-0.746809
15.29		-0.223462		-0.725621
15.3		-0.230499		-0.703722
15.31		-0.23731		-0.681133
15.32		-0.243889		-0.657876
15.33		-0.250229		-0.633975
15.34		-0.256323		-0.609453
15.35		-0.262167		-0.584333
15.36		-0.267753		-0.558641
15.37		-0.273077		-0.532401
15.38		-0.278134		-0.505639
15.39		-0.282917		-0.478382
15.4		-0.287424		-0.450656
15.41		-0.291649		-0.422489
15.42		-0.295588		-0.393907
15.43		-0.299237		-0.36494
15.44		-0.302593		-0.335614
15.45		-0.305653		-0.30596
15.46		-0.308413		-0.276006
15.47		-0.310871		-0.245782
15.48		-0.313024		-0.215316
15.49		-0.31487		-0.18464
15.5		-0.316408		-0.153783
15.51		-0.317636		-0.122775
15.52		-0.318553		-0.0916464
15.53		-0.319157		-0.0604282
15.54		-0.319448		-0.0291509
15.55		-0.319427		0.00215507
15.56		-0.319092		0.0334589
15.57		-0.318445		0.0647299
15.58		-0.317486		0.0959375
15.59		-0.316215		0.127051
15.6		-0.314635		0.15804
15.61		-0.312746		0.188874
15.62		-0.310551		0.219523
15.63		-0.308051		0.249957
15.64		-0.30525		0.280146
15.65		-0.302149		0.310061
15.66		-0.298752		0.339671
15.67		-0.295063		0.368949
15.68		-0.291084		0.397865
15.69		-0.28682		0.426392
15.7		-0.282275		0.4545
15.71		-0.277454		0.482163
15.72		-0.27236		0.509353
15.73		-0.267		0.536045
15.74		-0.261377		0.562211
15.75		-0.255499		0.587826
15.76		-0.249371		0.612865
15.77		-0.242998		0.637303
15.78		-0.236386		0.661117
15.79		-0.229544		0.684282
15.8		-0.222476		0.706778
15.81		-0.21519		0.72858
15.82		-0.207693		0.749669
15.83		-0.199993		0.770023
15.84		-0.192097		0.789622
15.85		-0.184012		0.808448
15.86		-0.175748		0.826481
15.87		-0.16731		0.843704
15.88		-0.158709		0.860101
15.89		-0.149953		0.875654
15.9		-0.141049		0.89035
15.91		-0.132008		0.904172
15.92		-0.122837		0.917109
15.93		-0.113545		0.929147
15.94		-0.104142		0.940275
15.95		-0.0946376		0.950481
15.96		-0.0850401		0.959755
15.97		-0.0753592		0.968089
15.98		-0.0656044		0.975474
15.99		-0.0557854		0.981903
16		-0.0459117		0.98737
16.01		-0.035993		0.99187
16.02		-0.026039		0.995397
16.03		-0.0160595		0.997949
16.04		-0.00606432		0.999523
16.05		0.00393685		1.00012
16.06		0.0139342		0.999731
16.07		0.0239178		0.998366
16.08		0.033878		0.996022
16.09		0.0438051		0.992702
16.1		0.0536891		0.988409
16.11		0.0635206		0.983147
16.12		0.0732898		0.976922
16.13		0.0829872		0.96974
16.14		0.0926033		0.961607
16.15		0.102129		0.952532
16.16		0.111554		0.942523
16.17		0.12087		0.931591
16.18		0.130067		0.919746
16.19		0.139137		0.906999
16.2		0.148071		0.893364
16.21		0.156859		0.878853
16.22		0.165494		0.863481
16.23		0.173967		0.847262
16.24		0.182269		0.830213
16.25		0.190392		0.812351
16.26		0.198329		0.793693
16.27		0.206072		0.774256
16.28		0.213613		0.754061
16.29		0.220944		0.733127
16.3		0.228059		0.711475
16.31		0.23495		0.689125
16.32		0.241611		0.6661
16.33		0.248035		0.642422
16.34		0.254216		0.618115
16.35		0.260148		0.593201
16.36		0.265825		0.567707
16.37		0.271242		0.541656
16.38		0.276393		0.515074
16.39		0.281272		0.487988
16.4		0.285877		0.460423
16.41		0.290201		0.432407
16.42		0.29424		0.403968
16.43		0.297992		0.375132
16.44		0.301451		0.345929
16.45		0.304615		0.316387
16.46		0.30748		0.286534
16.47		0.310044		0.256401
16.48		0.312304		0.226017
16.49		0.314259		0.195411
16.5		0.315905		0.164614
16.51		0.317241		0.133655
16.52		0.318267		0.102565
16.53		0.318981		0.0713753
16.54		0.319382		0.0401152
16.55		0.31947		0.0088158
16.56		0.319245		-0.0224923
16.57		0.318707		-0.0537783
16.58		0.317857		-0.0850116
16.59		0.316696		-0.116162
16.6		0.315224		-0.147198
16.61		0.313443		-0.17809
16.62		0.311355		-0.208807
16.63		0.308961		-0.23932
16.64		0.306265		-0.269598
16.65		0.303269		-0.299612
16.66		0.299976		-0.329332
16.67		0.296389		-0.35873
16.68		0.292511		-0.387776
16.69		0.288346		-0.416442
16.7		0.283899		-0.4447
16.71		0.279174		-0.472522
16.72		0.274175		-0.499881
16.73		0.268908		-0.526751
16.74		0.263377		-0.553104
16.75		0.257588		-0.578914
16.76		0.251546		-0.604158
16.77		0.245258		-0.62881
16.78		0.23873		-0.652845
16.79		0.231967		-0.67624
16.8		0.224977		-0.698973
16.81		0.217767		-0.721021
16.82		0.210344		-0.742362
16.83		0.202714		-0.762976
16.84		0.194885		-0.782842
16.85		0.186866		-0.801941
16.86		0.178664		-0.820253
16.87		0.170286		-0.837762
16.88		0.161741		-0.85445
16.89		0.153038		-0.870301
16.9		0.144185		-0.885299
16.91		0.135191		-0.899429
16.92		0.126064		-0.912678
16.93		0.116814		-0.925032
16.94		0.107449		-0.93648
16.95		0.0979791		-0.94701
16.96		0.088413		-0.956612
16.97		0.0787602		-0.965276
16.98		0.0690303		-0.972995
16.99		0.0592327		-0.97976
17		0.049377		-0.985565
17.01		0.039473		-0.990404
17.02		0.0295303		-0.994272
17.03		0.0195586		-0.997166
17.04		0.0095678		-0.999083
17.05		-0.0004324		-1.00002
17.06		-0.0104322		-0.999978
17.07		-0.0204217		-0.998956
17.08		-0.0303913		-0.996954
17.09		-0.040331		-0.993976
17.1		-0.0502313		-0.990023
17.11		-0.0600823		-0.985101
17.12		-0.0698744		-0.979213
17.13		-0.0795981		-0.972365
17.14		-0.0892437		-0.964564
17.15		-0.0988019		-0.955819
17.16		-0.108263		-0.946136
17.17		-0.117619		-0.935526
17.18		-0.126858		-0.924
17.19		-0.135974		-0.911567
17.2		-0.144957		-0.898242
17.21		-0.153797		-0.884036
17.22		-0.162487		-0.868964
17.23		-0.171017		-0.85304
17.24		-0.17938		-0.836281
17.25		-0.187567		-0.818701
17.26		-0.19557		-0.80032
17.27		-0.203382		-0.781154
17.28		-0.210994		-0.761223
17.29		-0.218399		-0.740545
17.3		-0.225591		-0.719142
17.31		-0.232561		-0.697034
17.32		-0.239303		-0.674243
17.33		-0.245811		-0.650792
17.34		-0.252078		-0.626702
17.35		-0.258098		-0.601998
17.36		-0.263865		-0.576705
17.37		-0.269374		-0.550846
17.38		-0.274618		-0.524447
17.39		-0.279594		-0.497535
17.4		-0.284295		-0.470135
17.41		-0.288718		-0.442274
17.42		-0.292858		-0.413979
17.43		-0.29671		-0.385279
17.44		-0.300272		-0.356202
17.45		-0.30354		-0.326775
17.46		-0.30651		-0.297028
17.47		-0.30918		-0.26699
17.48		-0.311547		-0.23669
17.49		-0.313609		-0.206159
17.5		-0.315363		-0.175425
17.51		-0.316808		-0.144519
17.52		-0.317943		-0.113472
17.53		-0.318766		-0.0823138
17.54		-0.319277		-0.0510747
17.55		-0.319475		-0.0197856
17.56		-0.319359		0.0115229
17.57		-0.318931		0.0428201
17.58		-0.318191		0.0740754
17.59		-0.317138		0.105258
17.6		-0.315775		0.136338
17.61		-0.314102		0.167283
17.62		-0.312121		0.198065
17.63		-0.309835		0.228653
17.64		-0.307244		0.259017
17.65		-0.304353		0.289127
17.66		-0.301164		0.318954
17.67		-0.297679		0.348468
17.68		-0.293902		0.37764
17.69		-0.289838		0.406443
17.7		-0.28549		0.434847
17.71		-0.280861		0.462825
17.72		-0.275958		0.490349
17.73		-0.270784		0.517393
17.74		-0.265345		0.54393
17.75		-0.259645		0.569934
17.76		-0.253691		0.595379
17.77		-0.247489		0.620241
17.78		-0.241044		0.644495
17.79		-0.234363		0.668117
17.8		-0.227452		0.691084
17.81		-0.220318		0.713375
17.82		-0.212969		0.734966
17.83		-0.20541		0.755837
17.84		-0.197651		0.775967
17.85		-0.189697		0.795337
17.86		-0.181558		0.813927
17.87		-0.173241		0.83172
17.88		-0.164754		0.848698
17.89		-0.156105		0.864843
17.9		-0.147304		0.880142
17.91		-0.138358		0.894578
17.92		-0.129277		0.908137
17.93		-0.120069		0.920806
17.94		-0.110743		0.932572
17.95		-0.101309		0.943425
17.96		-0.0917753		0.953354
17.97		-0.0821518		0.962348
17.98		-0.0724478		0.970398
17.99		-0.0626728		0.977498
18		-0.0528364		0.98364
18.01		-0.0429483		0.988818
18.02		-0.033018		0.993027
18.03		-0.0230554		0.996263
18.04		-0.0130701		0.998522
18.05		-0.00307211		0.999803
18.06		0.00692894		1.0001
18.07		0.0169232		0.999425
18.08		0.0269009		0.997767
18.09		0.0368522		0.995131
18.1		0.0467674		0.991519
18.11		0.0566367		0.986936
18.12		0.0664506		0.981385
18.13		0.0761993		0.974873
18.14		0.0858734		0.967406
18.15		0.0954633		0.95899
18.16		0.10496		0.949635
18.17		0.114353		0.939349
18.18		0.123635		0.928142
18.19		0.132795		0.916026
18.2		0.141825		0.903012
18.21		0.150716		0.889113
18.22		0.159459		0.874343
18.23		0.168047		0.858716
18.24		0.176469		0.842247
18.25		0.184719		0.824953
18.26		0.192787		0.806851
18.27		0.200667		0.787958
18.28		0.20835		0.768293
18.29		0.215828		0.747874
18.3		0.223096		0.726723
18.31		0.230144		0.70486
18.32		0.236967		0.682306
18.33		0.243558		0.659083
18.34		0.24991		0.635214
